attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
-0.457,2.449,-0.628,0.18,0.761,0.08,1.643,1.642,0.725,-0.234,-0.48,-0.523,1.976,-0.112,1.544,0.717,-0.941,0.975,0.044,-0.19,Item_8132
-0.193,-0.139,-0.799,-0.795,0.36,0.409,-0.096,-3.463,-0.498,0.349,1.409,1.707,0.832,-0.015,1.616,1.46,-1.463,-0.154,0.867,-0.86,Item_8133
0.203,-1.269,-0.642,-0.391,-1.587,0.518,0.264,-1.44,1.062,0.058,-1.379,-0.339,1.196,0.566,-0.378,-0.378,0.082,1.025,0.446,0.455,Item_8134
-0.335,1.627,1.359,-0.117,0.704,1.647,0.778,-0.094,1.077,0.661,0.955,0.085,0.131,1.6,0.49,-1.002,-1.423,-1.643,-0.829,0.924,Item_8135
-0.435,0.444,1.651,-2.516,-0.776,-0.301,-0.34,-0.193,-1.069,-0.561,0.276,0.013,-0.638,0.126,0.847,0.082,0.006,-0.004,0.476,1.856,Item_8136
0.674,-1.3,-0.186,-0.282,-0.186,0.281,-1.154,-0.535,-1.444,-1.068,-1.187,-0.219,-0.288,0.426,-0.522,-0.574,0.859,-1.352,-0.81,1.372,Item_8137
-0.276,-1.201,-1.485,0.829,-0.846,-1.197,-0.397,0.29,0.335,0.317,0.246,0.755,-0.81,1.157,2.321,-0.142,0.275,0.337,1.085,-0.15,Item_8138
-1.289,-0.697,-0.53,-0.549,0.441,0.377,0.045,-1.654,0.136,0.449,0.823,-1.668,1.993,-1.098,0.945,0.269,1.499,-2.075,-1.095,0.562,Item_8139
0.188,-0.392,-0.78,0.53,-1.816,2.326,0.9,-0.497,0.465,-0.135,-1.088,-0.283,0.883,0.05,-0.526,1.074,-0.948,-0.553,0.158,0.446,Item_8140
-1.125,0.862,-1.042,-0.875,-1.438,-0.616,-1.065,-0.078,-0.292,-0.126,0.328,-0.129,-1.105,-1.036,-0.987,-1.553,-0.935,-0.026,-0.007,0.136,Item_8141
0.881,-0.483,-0.859,0.915,-0.428,1.612,-0.838,-0.193,0.076,0.304,0.196,2.004,-1.056,-0.022,0.898,0.284,-0.436,-0.794,-0.846,-0.135,Item_8142
0.069,-1.559,-1.561,-0.235,0.13,0.265,1.971,0.746,-0.503,-1.031,0.712,-0.51,-0.927,0.465,0.802,-1.148,1.034,-0.232,-1.198,0.266,Item_8143
1.084,0.073,-0.801,-1.489,-0.993,-0.151,1.78,-0.139,0.97,0.462,1.332,2.559,0.998,0.314,1.29,1.071,0.302,0.009,0.588,0.702,Item_8144
-1.499,0.908,0.122,2.654,-0.121,-1.191,-0.29,1.032,-0.623,-1.713,-2.53,0.894,-0.865,0.318,0.031,1.074,0.419,1.495,-0.57,-0.295,Item_8145
-1.01,-0.739,-0.407,1.572,-0.538,0.538,2.122,-1.149,-1.515,0.566,0.069,0.196,0.387,-0.651,0.939,0.379,1.801,-1.516,0.99,0.724,Item_8146
-1.066,-1.027,1.678,-0.266,-1.509,0.993,-0.764,-1.26,-0.496,0.426,-0.347,-0.842,0.767,0.55,0.68,-1.402,0.586,-0.274,1.899,1.412,Item_8147
-0.79,-2.343,-0.281,0.983,0.548,0.099,-1.175,-0.386,1.309,1.196,-0.499,0.147,-2.189,2.171,0.365,0.359,1.099,-2.069,0.404,2.033,Item_8148
-1.228,1.04,0.218,0.939,0.109,1.622,-0.877,0.536,-0.694,1.41,-0.165,-0.335,-0.135,1.214,0.589,1.901,-0.946,-0.159,0.487,-0.255,Item_8149
-0.174,0.457,0.172,1.128,1.314,1.719,-0.125,-0.535,0.68,0.541,-0.283,-1.292,0.923,1.943,0.238,1.15,0.583,-0.493,0.73,-0.188,Item_8150
0.484,-0.731,0.073,1.049,1.073,0.954,-2.532,-1.529,0.25,0.223,-0.3,-1.248,-0.596,0.964,-0.408,-1.084,-0.035,-1.066,-0.423,0.416,Item_8151
-0.065,-0.934,-1.637,-0.302,1.781,-0.458,-0.364,0.11,0.229,0.166,0.418,0.394,-0.06,-0.721,1.27,-1.028,-1.46,0.079,1.066,0.932,Item_8152
0.598,1.899,-1.4,0.435,-0.891,-0.109,-0.577,0.497,0.079,1.236,1.025,2.138,0.804,-0.791,1.627,-1.183,1.669,1.906,1.346,0.762,Item_8153
-0.221,1.815,-0.146,-0.94,0.491,0.252,-2.05,-0.358,-0.933,0.379,-1.542,-0.251,-0.363,-1.521,1.113,0.054,1.32,-0.103,1.19,1.25,Item_8154
0.099,0.172,0.496,-1.057,-0.803,-0.216,0.137,1.526,-0.63,-0.406,0.677,0.786,0.501,-1.646,-0.654,0.001,-0.556,0.511,-0.322,-0.712,Item_8155
0.187,-0.64,-1.025,-1.169,-0.12,0.084,0.058,-0.865,-1.4,0.525,1.37,-0.359,-0.115,-1.685,-1.05,1.388,-0.023,-0.173,0.944,2.278,Item_8156
1.383,-0.773,0.618,0.24,0.245,-0.074,-0.032,0.289,1.014,-0.435,-0.957,-0.035,-1.034,-0.67,-0.778,-2.238,0.643,0.848,0.095,0.775,Item_8157
-0.794,-1.931,1.556,-0.2,0.219,-0.702,-1.57,-1.448,0.327,0.866,-0.882,1.321,-1.684,-2.192,0.33,-0.172,0.621,0.353,-2.494,1.214,Item_8158
0.497,0.096,1.646,-0.795,0.918,-0.277,-0.565,-0.69,0.672,0.911,1.468,-1.793,-0.089,-0.893,-0.333,0.369,-2.472,0.621,-2.289,0.62,Item_8159
-1.046,-0.51,0.606,-0.591,0.968,-0.179,0.891,-0.722,-0.413,-0.714,0.249,0.825,0.009,-2.141,1.042,-0.63,-0.974,1.221,-0.085,-0.292,Item_8160
0.327,0.088,-0.21,-0.477,-0.675,-1.382,-0.139,0.759,-0.313,-0.185,1.0,0.017,0.288,1.677,1.355,2.036,1.055,-0.1,0.357,-0.029,Item_8161
-0.923,-0.219,0.566,-1.158,0.013,-0.653,0.461,-1.041,-0.106,-2.147,-1.183,-0.144,-0.269,-0.885,0.36,-1.124,-0.776,0.296,-0.776,2.628,Item_8162
-0.337,0.56,-1.697,0.818,-0.977,-0.17,0.881,-0.284,-1.136,-0.09,-1.066,-0.356,0.112,0.451,0.674,-0.487,-1.737,-1.921,0.248,-0.813,Item_8163
-0.439,-1.986,-0.042,-0.435,-0.806,0.379,-1.432,0.487,-1.931,1.955,-0.023,2.299,-1.625,-0.318,1.17,0.718,0.567,-0.172,-0.709,0.151,Item_8164
-0.002,0.315,1.134,-0.243,-0.443,-1.297,-1.677,-1.21,1.009,1.198,-1.328,-0.522,0.399,0.387,0.978,0.804,-0.361,-1.308,1.115,1.569,Item_8165
0.286,0.303,-1.587,0.8,0.931,2.74,0.274,-1.031,-1.494,-0.239,-1.15,-0.919,-1.307,-0.292,-0.158,2.593,0.315,1.228,-0.039,-0.52,Item_8166
-0.092,-0.283,1.446,0.448,1.255,1.436,-0.528,1.456,-2.627,-2.537,-0.319,-1.456,0.009,-1.843,-0.951,-0.207,0.282,1.326,-0.637,0.64,Item_8167
-0.266,0.867,-0.844,0.447,-1.044,0.038,-0.785,0.408,0.431,-0.11,0.821,1.029,-0.821,0.239,1.521,-0.97,-0.005,0.496,-1.568,2.022,Item_8168
-0.826,-0.526,-0.169,-0.982,0.477,1.352,0.621,0.457,0.8,-0.514,-0.636,1.618,0.758,-1.446,1.704,1.439,0.693,1.29,1.511,-0.057,Item_8169
0.993,2.671,-0.621,-0.182,-1.129,-0.233,1.37,-0.972,0.99,1.507,-1.946,-0.679,1.519,0.507,-0.941,-0.444,0.337,0.997,2.024,-0.152,Item_8170
0.735,-0.196,0.27,0.87,-0.784,0.698,-1.413,0.551,2.236,0.089,-1.328,-1.142,0.747,-2.095,-0.514,0.156,2.404,2.256,0.049,-0.938,Item_8171
1.253,-0.287,0.277,0.649,1.278,0.167,0.749,-0.597,-0.907,-0.247,-0.758,0.854,2.365,-0.125,-0.051,1.752,2.412,-1.169,-1.258,0.693,Item_8172
0.065,1.194,0.738,-0.005,0.329,0.667,-0.97,0.106,-0.636,-0.204,0.76,-0.834,-0.068,-0.888,-0.439,1.348,-0.161,-0.236,-2.046,-0.931,Item_8173
-0.815,1.029,-0.231,-1.456,-0.376,1.678,0.083,-1.175,-0.126,-0.215,0.273,0.211,-0.757,0.582,1.434,1.607,-0.902,0.09,-0.647,-1.285,Item_8174
-0.467,1.153,-0.932,0.262,1.156,0.034,-0.297,1.249,-0.909,0.531,-0.004,-0.086,-0.074,0.729,0.456,0.128,0.167,1.119,-0.19,-1.224,Item_8175
1.709,0.171,0.323,0.542,1.085,-1.3,0.788,-0.098,-0.379,1.752,0.652,-0.327,-0.32,0.509,0.313,-1.051,-1.065,0.35,0.2,1.281,Item_8176
1.779,-0.052,-1.333,1.585,-2.37,-2.202,-0.006,-0.822,0.056,-0.262,-0.182,0.594,0.089,0.574,0.717,0.738,-0.905,1.59,-0.879,-0.119,Item_8177
-0.399,1.549,-1.745,-1.433,0.346,-0.268,0.74,1.308,0.959,-0.712,-2.112,0.656,1.549,0.692,0.316,-0.848,0.44,0.653,0.069,0.915,Item_8178
1.158,-0.49,-0.368,-0.141,1.512,1.485,1.048,-0.142,0.487,-0.544,-1.263,-0.238,0.956,0.273,0.255,-0.405,0.726,1.481,1.267,0.788,Item_8179
-1.491,-2.417,0.117,0.229,-2.124,-0.887,1.691,0.393,-0.295,-0.137,0.296,-0.308,0.281,-0.229,0.286,-0.14,-2.183,0.244,1.006,0.018,Item_8180
-0.536,1.063,0.16,-0.036,-0.153,-1.132,-0.358,1.294,-0.228,-0.612,0.326,1.227,-0.247,0.004,0.791,0.628,0.287,-1.258,0.231,1.203,Item_8181
-0.993,-0.233,0.016,0.115,0.788,-0.769,-1.633,-0.452,0.115,0.082,0.791,0.723,-1.294,0.484,-1.007,-1.302,0.828,0.652,-1.216,-0.282,Item_8182
1.138,-0.211,-0.122,1.575,0.556,0.554,-0.508,-0.971,0.689,-1.087,0.508,0.598,-0.714,-0.955,0.105,-1.382,2.246,1.494,1.33,-0.024,Item_8183
-0.996,-1.732,-1.514,1.011,1.392,-1.346,0.699,2.703,0.226,-0.53,-0.132,0.08,-0.248,-0.38,-2.027,0.122,0.905,0.864,-1.764,0.683,Item_8184
0.193,-0.71,-0.029,-0.654,0.801,-0.087,0.601,0.577,-0.974,-0.975,-0.66,-0.239,1.488,0.278,0.395,0.234,1.195,0.055,-0.378,-0.3,Item_8185
0.92,2.237,-0.278,-0.106,-0.25,-0.478,1.243,0.84,0.113,0.954,0.969,-0.23,-0.486,-2.381,1.658,-0.83,0.486,1.809,-0.922,0.36,Item_8186
0.619,0.765,0.181,-0.839,1.056,-0.94,1.118,0.512,-0.585,-0.56,-1.273,0.184,-1.867,-1.318,1.177,-0.087,1.076,-0.794,0.625,-0.186,Item_8187
-0.984,-0.625,-0.533,0.855,0.249,2.144,0.608,-0.95,-1.506,1.865,-0.605,0.011,-1.236,-0.137,0.99,2.704,-1.156,-0.388,-0.214,2.564,Item_8188
-1.267,0.65,-2.025,-1.625,0.173,0.651,0.338,0.866,0.801,-0.182,-0.7,-0.253,-0.174,-0.956,0.877,-0.937,0.865,0.054,0.284,0.04,Item_8189
0.238,-0.603,1.559,1.015,-0.592,-0.263,0.45,-0.356,-0.501,0.597,0.028,-0.081,-0.037,-1.521,1.92,-0.712,-0.832,-1.96,-0.52,0.92,Item_8190
-0.443,-1.19,0.44,-0.258,-0.813,-0.918,0.054,-0.982,-0.081,-0.581,0.916,0.98,-0.376,-0.857,-0.462,0.375,-0.593,-0.544,0.976,1.021,Item_8191
0.865,-1.398,-1.966,-0.43,0.032,-0.792,1.761,0.079,0.184,-0.157,0.394,1.383,-1.603,1.146,0.497,0.544,1.344,0.18,-2.078,1.729,Item_8192
-0.721,-0.901,1.21,0.819,0.429,-1.038,-0.063,1.345,-1.931,1.28,0.438,-0.829,2.201,-1.248,-0.944,-0.83,-1.824,0.634,-0.797,-0.877,Item_8193
-0.34,0.169,-0.071,-0.548,1.266,-0.514,-0.127,1.237,-0.672,-0.945,-0.381,0.26,0.887,-0.02,-2.104,-0.176,0.794,0.506,-0.775,-1.076,Item_8194
0.075,-0.317,-0.509,2.809,0.514,-1.446,1.141,0.405,0.972,-0.425,0.557,0.481,-0.362,-0.391,0.23,1.205,-0.224,2.248,0.575,1.714,Item_8195
-0.293,-0.52,-0.101,0.808,-0.526,-1.177,0.88,-1.357,-0.978,0.134,-0.316,0.804,-0.431,1.814,0.056,0.182,1.79,1.185,1.054,1.229,Item_8196
0.203,-0.723,-0.943,-1.391,0.089,-0.143,-0.839,-1.566,1.137,-0.776,-1.261,-1.231,0.838,-0.986,-0.511,0.017,-0.043,-0.608,-0.153,-0.11,Item_8197
-0.353,0.507,-0.637,0.066,0.598,-1.076,-0.138,-0.549,1.955,-0.086,-0.226,1.165,-0.965,0.646,-0.186,0.641,-0.339,-1.011,-0.498,-1.004,Item_8198
-0.328,0.227,-1.109,-0.222,0.742,1.129,0.976,-2.108,0.999,1.288,0.029,-0.593,-2.198,0.431,-0.301,-2.1,0.645,-0.615,0.369,-0.078,Item_8199
0.341,-1.48,-0.303,-2.53,0.361,1.968,1.61,-0.292,-0.424,-1.113,-0.698,1.041,0.646,-0.261,0.345,0.981,-0.588,0.14,-1.062,0.073,Item_8200
0.796,-1.121,-0.462,-1.12,0.09,-1.864,-0.403,0.528,-2.139,0.705,2.353,-0.286,-0.098,-1.586,-0.495,0.391,0.497,-0.207,-0.347,-0.802,Item_8201
-0.304,-0.32,-0.581,-2.839,-0.755,-0.498,0.044,-0.168,0.58,1.698,2.604,1.342,-1.34,0.283,0.589,0.952,-0.069,-1.315,-1.679,-0.481,Item_8202
0.908,0.312,-1.352,0.984,1.185,-1.671,-0.071,0.71,-1.396,0.725,-0.079,0.965,0.015,1.793,-0.275,-0.033,-0.972,0.366,0.599,1.147,Item_8203
0.597,0.421,-1.969,0.729,-1.201,-0.506,-1.494,-0.218,0.782,1.523,-0.605,-0.439,-0.701,0.575,-1.142,-1.454,1.361,-2.434,0.04,-1.202,Item_8204
1.056,0.724,-0.285,-2.174,-0.825,-0.151,0.691,0.633,0.586,-1.637,-0.549,-0.649,-0.24,0.096,1.443,-0.416,0.307,1.065,-1.326,0.209,Item_8205
0.675,-1.152,1.196,0.314,1.277,1.177,0.263,-0.502,0.751,-2.635,-1.021,-0.11,0.289,2.74,0.968,2.435,-0.296,-0.916,-0.434,-0.081,Item_8206
-1.761,-0.004,0.13,-1.97,0.01,-1.55,-0.283,0.559,-1.707,-0.447,1.046,0.488,0.112,0.386,-1.215,-0.786,-0.153,-0.452,0.57,0.579,Item_8207
-0.31,1.099,-1.02,0.408,1.547,1.248,-1.612,1.06,-1.243,-2.433,0.479,0.931,-1.346,1.494,-0.244,-0.874,0.362,0.725,0.883,-0.75,Item_8208
0.366,0.165,-1.291,-1.055,0.51,-0.436,0.479,1.082,0.183,0.98,0.351,1.352,0.812,1.064,-0.125,-0.531,0.356,-0.556,1.465,0.381,Item_8209
0.677,-0.071,0.569,-2.734,1.17,-2.596,-0.771,0.086,0.514,1.732,-0.059,0.675,-0.894,1.269,-0.123,-0.662,0.17,0.098,1.007,2.109,Item_8210
-0.576,-2.418,1.661,1.016,0.684,0.227,0.996,-0.709,0.783,-0.589,2.047,-0.554,-1.318,0.711,0.872,0.257,-0.531,-0.843,1.944,-0.174,Item_8211
-1.199,-1.101,0.483,0.389,-1.192,-0.647,0.546,1.003,0.776,-0.171,0.133,0.238,-0.185,0.55,0.229,1.293,-0.132,-1.146,-0.668,0.174,Item_8212
-1.186,0.053,0.443,-0.011,-1.3,-0.251,0.836,-0.456,0.323,-0.568,-0.316,0.328,-0.815,1.542,0.528,-0.615,-0.817,1.009,2.235,-0.416,Item_8213
-2.952,-0.192,1.021,-0.676,0.497,-1.068,1.149,-0.252,0.48,0.864,0.63,1.142,0.112,-0.634,-0.045,-2.258,1.219,0.322,1.443,-0.051,Item_8214
1.127,-0.06,0.261,-0.103,0.061,-0.601,2.256,0.481,2.275,0.303,-0.121,0.244,0.516,1.657,-0.759,2.287,-1.36,-1.625,0.826,-0.23,Item_8215
-0.476,-0.785,0.74,-0.807,0.009,-0.265,-1.209,0.797,-2.475,-0.172,1.974,-0.278,1.191,-1.676,-0.027,-0.851,-1.736,0.834,-0.205,0.103,Item_8216
-1.528,-0.716,0.647,-1.237,-1.428,1.648,-1.814,0.095,1.461,-0.233,-1.034,-0.994,1.091,0.47,-0.43,1.152,-0.303,-0.285,-0.114,0.379,Item_8217
-1.635,1.868,0.214,0.365,-0.304,1.751,0.774,0.634,-1.028,0.594,-1.313,0.681,0.043,-0.069,-1.413,-0.609,-0.482,1.347,0.584,-1.267,Item_8218
1.029,0.029,-0.134,-0.73,0.025,-0.255,1.217,-0.736,-0.086,-0.763,-0.82,-1.397,-1.104,0.831,-0.574,0.666,1.544,1.271,-0.578,-1.824,Item_8219
-0.229,-1.025,-0.557,1.992,-1.885,0.088,-0.269,0.458,-1.957,-0.557,-0.476,0.906,0.197,-0.418,-1.478,2.285,-0.45,-0.949,-0.414,0.011,Item_8220
0.127,-0.937,-1.232,-1.183,-1.478,-0.169,-0.428,-0.392,0.671,-0.286,-2.661,-0.61,0.346,0.067,-0.209,-0.247,0.926,0.11,-0.325,0.647,Item_8221
-1.445,-0.262,0.005,0.031,-0.145,-0.553,-0.591,-2.258,-0.809,-0.748,1.202,0.752,0.09,-1.424,-0.057,-0.561,-0.787,-2.324,-0.08,-0.823,Item_8222
0.485,1.249,2.047,-0.458,-0.469,1.023,-1.14,1.032,-0.16,-0.652,0.076,-0.514,1.069,1.193,-0.637,-0.267,-0.519,0.037,1.005,-0.811,Item_8223
-0.662,0.224,-0.026,0.369,1.009,0.362,-1.794,0.397,-0.568,0.487,0.902,0.37,-2.894,-0.35,-0.123,-0.97,0.805,0.244,0.373,0.471,Item_8224
-0.947,-0.115,2.061,-1.035,-0.635,-0.381,-0.562,-0.003,-1.831,0.217,1.258,0.237,1.111,0.507,-0.766,-2.103,-0.077,0.238,0.083,2.415,Item_8225
0.768,-1.424,-0.345,0.534,1.298,-0.588,-0.855,-1.631,0.751,0.495,-0.482,-0.799,-0.24,-1.354,-0.853,-1.884,-1.02,0.177,1.708,-0.615,Item_8226
0.642,-0.838,-0.174,0.328,0.869,-0.126,0.348,-0.389,0.715,1.486,0.709,-0.35,0.073,0.243,-0.009,-0.977,-0.999,-0.733,0.446,0.413,Item_8227
-0.012,-1.996,2.977,-0.708,-0.859,2.525,1.133,0.339,-2.399,-1.991,-0.22,-1.64,0.27,0.193,-0.327,-1.103,-1.006,-0.24,0.853,0.384,Item_8228
-0.639,0.601,-0.741,-0.271,-0.953,0.122,0.748,0.842,0.209,2.409,0.391,-0.178,-0.29,1.034,0.365,-0.447,-0.519,-0.188,-0.408,0.308,Item_8229
-0.413,0.451,1.257,-1.454,-0.382,-1.286,0.692,0.977,1.322,0.261,0.284,0.675,1.065,-1.536,0.798,-1.31,-0.156,0.273,1.009,0.408,Item_8230
0.595,0.043,-0.735,-1.241,0.512,-0.748,0.732,0.152,0.081,-0.244,-0.091,-0.764,2.1,1.532,0.474,-1.516,0.4,0.129,0.525,1.359,Item_8231
-0.417,-0.469,1.032,1.164,0.191,1.399,-1.936,0.44,0.285,1.315,-1.057,1.126,-0.607,-0.163,-0.787,-1.349,0.728,-0.44,-0.863,-0.88,Item_8232
-0.156,0.371,1.55,-1.956,-0.169,0.321,-0.426,1.288,-0.271,-0.087,-1.077,0.473,-0.155,1.097,-0.808,0.205,0.381,0.614,0.423,1.826,Item_8233
-2.88,-0.073,-0.756,-1.281,0.523,0.783,2.095,1.057,-1.022,-1.722,0.247,0.203,-0.009,-0.133,-0.112,-0.754,0.519,-0.66,0.923,0.33,Item_8234
-1.063,-0.829,-1.765,1.591,-1.274,-0.779,0.208,2.056,0.104,-0.456,0.464,-0.883,-1.925,2.864,-0.18,-0.299,0.808,-1.537,0.378,-1.153,Item_8235
0.17,-0.662,0.122,-1.446,-0.95,-0.005,0.369,0.114,-1.648,0.975,0.698,-1.188,0.081,-0.842,-2.439,0.16,1.61,-0.523,0.784,0.646,Item_8236
0.768,-0.581,0.611,0.01,0.259,-1.86,-0.66,0.137,0.199,-1.626,2.576,0.122,-0.051,-0.058,-0.484,-0.495,-1.363,0.815,-0.304,1.183,Item_8237
-1.064,1.563,-0.408,1.002,-0.436,-1.285,-0.211,-0.494,0.8,0.445,0.232,1.841,-0.266,-0.705,-1.422,-1.165,-0.37,0.21,0.44,-0.271,Item_8238
1.258,-0.678,0.696,-2.93,-0.36,0.351,2.346,0.847,-2.047,0.878,0.709,0.892,1.153,-0.088,-0.016,-1.753,0.533,-0.541,-0.761,-0.976,Item_8239
-1.578,-0.209,1.588,-0.135,-0.662,0.024,0.081,0.726,-0.296,-1.134,-0.368,0.419,-1.157,-0.894,1.654,0.098,0.845,-1.886,0.371,-0.769,Item_8240
-0.332,-0.967,-0.571,0.339,1.329,0.412,0.546,-0.498,-0.707,1.582,0.412,0.675,0.882,0.637,-0.106,-0.179,-0.899,-0.909,0.252,-1.521,Item_8241
0.87,0.996,0.222,0.418,-1.127,1.326,-0.277,0.972,0.836,-1.54,0.182,0.639,0.02,-0.366,-1.029,-1.253,0.373,-0.071,2.104,-0.73,Item_8242
0.736,-0.693,-0.014,-1.301,1.756,-1.873,0.482,0.834,0.772,1.641,0.098,0.638,0.315,0.74,0.754,-1.323,0.385,0.926,0.355,-0.087,Item_8243
1.879,1.084,-0.183,-1.044,-0.732,-0.129,0.148,-1.054,-1.036,1.804,-0.479,1.323,0.628,0.217,1.341,0.026,-0.37,1.828,-0.328,0.581,Item_8244
0.176,-0.418,-0.051,1.6,-2.347,0.921,-0.507,0.859,2.601,-0.67,0.819,0.014,0.479,0.444,0.06,-2.084,0.44,-0.145,0.547,1.12,Item_8245
0.385,-0.26,-1.776,-0.872,0.696,0.283,0.928,0.47,0.27,-0.346,0.207,-0.192,0.095,-1.162,1.425,-0.293,-2.27,-1.011,-0.317,0.961,Item_8246
0.577,0.585,-2.514,0.383,0.632,-1.824,-0.79,1.493,0.125,0.434,-1.067,1.642,0.202,1.105,-0.731,-0.668,0.399,1.311,0.492,-0.652,Item_8247
-0.901,-0.095,0.148,0.004,-0.779,-1.013,-0.079,-1.269,0.537,0.413,1.025,1.836,-0.467,-1.445,-0.578,-0.31,0.997,-0.49,0.926,-0.531,Item_8248
0.282,-0.502,-2.164,-1.363,-1.331,-0.508,1.464,0.176,-0.554,0.378,1.632,-2.494,0.08,-1.288,1.342,0.353,-1.476,-0.011,0.022,1.211,Item_8249
0.593,0.216,0.061,1.018,1.019,-0.663,0.579,-0.882,1.014,0.651,-0.498,0.31,-0.443,-1.989,1.364,-1.424,-1.426,0.383,-0.1,-0.302,Item_8250
0.255,-0.152,-1.106,0.731,0.699,0.126,-0.284,0.374,0.153,0.604,-1.135,-1.648,0.782,0.609,-0.008,0.409,-1.035,-0.696,0.398,-0.799,Item_8251
-0.798,-3.116,-0.45,-0.523,0.278,-0.032,-0.369,-0.261,-0.743,0.631,0.232,-1.139,0.232,1.071,-0.226,0.791,1.074,-1.431,0.541,-0.519,Item_8252
0.081,-0.702,-0.075,-0.879,-0.686,-1.137,0.402,1.096,-1.106,1.743,-0.647,-0.141,-0.765,0.885,0.199,0.189,-0.778,0.228,0.623,-0.222,Item_8253
0.265,-0.096,0.818,-1.546,-0.614,-0.791,0.123,-1.861,-1.498,1.854,-0.448,-1.56,0.247,1.735,0.266,-0.284,0.287,0.635,-0.347,-0.244,Item_8254
0.348,0.15,-2.634,0.734,0.967,-0.01,0.872,-0.477,-0.141,-0.375,0.039,-1.089,0.839,0.908,1.583,0.44,-0.131,0.114,0.578,-0.022,Item_8255
1.164,1.036,-2.167,-0.129,-0.29,-1.479,0.78,0.08,-0.347,-0.327,0.407,0.146,1.512,1.744,-1.418,-0.008,-0.448,0.264,-0.665,1.627,Item_8256
1.401,0.565,-0.525,-0.848,1.226,-1.159,0.269,-0.113,-0.9,-0.022,-0.446,-0.113,-1.249,-1.652,1.109,0.095,-0.414,0.769,-0.008,-1.29,Item_8257
-1.677,-0.29,0.264,-0.197,-1.645,-0.821,-0.404,1.707,1.111,0.355,0.294,0.251,1.284,-1.642,0.678,-0.233,0.598,0.176,-0.174,0.0,Item_8258
-0.007,-0.688,-0.136,-1.456,-0.6,-0.273,-0.25,0.268,-0.858,-0.548,0.53,1.297,1.002,-0.154,-0.431,-0.422,-0.494,0.606,-0.623,0.616,Item_8259
0.042,0.529,-1.022,-0.333,-0.874,2.121,-0.286,-1.163,-0.898,-0.618,0.457,0.009,0.958,0.591,1.237,-0.863,-1.076,0.485,1.548,0.701,Item_8260
0.001,-0.048,-1.837,0.399,-1.436,2.305,1.142,1.847,-0.579,-1.002,1.073,0.691,0.737,1.132,1.019,0.355,0.185,-0.726,-0.646,0.618,Item_8261
-0.01,0.574,1.778,0.766,-0.198,-0.933,-0.348,-0.965,-0.515,-1.744,-1.052,0.24,-1.245,-0.849,1.005,0.577,-0.502,2.387,0.364,-0.778,Item_8262
1.979,0.852,2.865,1.468,0.806,-0.679,1.828,-1.974,-2.067,2.443,-1.108,-1.138,-1.222,-0.683,0.891,0.142,0.129,-0.372,0.896,-0.396,Item_8263
2.117,-0.701,2.171,0.365,1.922,1.664,-0.34,0.136,-0.467,-0.231,1.299,-1.313,0.124,-1.165,0.274,0.144,0.193,-0.719,0.719,0.719,Item_8264
1.136,-0.155,1.263,-0.446,-1.243,0.389,0.04,-0.696,0.22,-1.246,0.161,0.76,-0.175,-0.907,-0.097,0.992,-0.124,0.667,0.823,-0.904,Item_8265
-0.623,1.355,0.713,-0.272,0.889,1.414,-1.061,-0.434,-0.552,-0.136,1.245,1.355,0.849,1.548,-1.853,-0.865,-0.062,0.912,-0.136,0.297,Item_8266
-0.867,0.446,0.173,-1.958,-1.684,0.388,-0.919,0.623,1.983,1.25,0.807,2.397,0.618,-0.167,-0.452,0.423,-0.666,1.438,0.584,1.477,Item_8267
0.961,-0.084,0.722,-0.007,-1.156,0.264,0.977,0.909,1.531,-0.895,0.401,-1.848,0.344,0.475,-1.303,-1.648,0.452,-0.816,-0.501,-0.282,Item_8268
-0.597,0.302,0.798,-1.327,-0.102,2.69,0.732,0.809,-0.443,0.48,1.249,0.65,0.368,-0.338,-0.42,-0.489,-1.724,0.87,1.581,-0.682,Item_8269
-0.51,-0.548,0.585,-1.661,0.689,-1.604,0.269,2.244,0.44,1.239,-0.524,-0.007,0.569,-0.973,-0.243,-0.947,0.0,-1.5,-1.188,-0.518,Item_8270
0.678,0.905,0.939,-0.131,-0.376,-0.94,0.522,-1.113,1.533,-0.156,-1.364,-0.083,-0.404,-1.304,1.743,0.379,-0.943,-1.075,0.534,1.017,Item_8271
0.845,0.68,0.245,1.515,0.928,0.177,0.301,-1.557,-0.582,-1.337,0.174,-1.841,1.188,2.48,-0.155,-0.603,-0.707,-1.869,0.658,-0.044,Item_8272
0.337,0.069,0.027,-1.477,0.503,1.699,-0.458,-0.788,1.289,-1.221,0.636,1.17,1.08,-1.53,0.045,-0.489,-1.328,0.089,0.666,0.311,Item_8273
2.529,2.082,0.092,-0.059,-0.114,1.197,-1.643,0.188,-2.029,0.283,0.16,1.574,0.326,0.671,1.334,0.537,-0.23,-1.32,-0.671,1.781,Item_8274
-0.448,-0.534,1.124,-0.304,-2.289,-1.742,-0.718,0.887,0.576,-0.527,0.051,0.366,-2.084,-1.889,0.037,-0.102,0.765,-2.264,0.357,-1.019,Item_8275
